question_index,question,question_type,group_type,group_value,answer,count,percent,n_answered
43,Minu jaoks on üürikorteris elada sama hea kui endale (pangalaenuga) ostetud kodus.,likert,Overall,All,ei oska öelda,101,0.25699745547073793,393
43,Minu jaoks on üürikorteris elada sama hea kui endale (pangalaenuga) ostetud kodus.,likert,Overall,All,pigem olen nõus,44,0.11195928753180662,393
43,Minu jaoks on üürikorteris elada sama hea kui endale (pangalaenuga) ostetud kodus.,likert,Overall,All,olen täiesti nõus,23,0.058524173027989825,393
44,Kavatsen elada ema ja/või isaga koos nii kaua kui võimalik.,likert,Overall,All,pole üldse nõus,126,0.32061068702290074,393
44,Kavatsen elada ema ja/või isaga koos nii kaua kui võimalik.,likert,Overall,All,pigem ei ole nõus,146,0.37150127226463103,393
44,Kavatsen elada ema ja/või isaga koos nii kaua kui võimalik.,likert,Overall,All,ei oska öelda,61,0.15521628498727735,393
44,Kavatsen elada ema ja/või isaga koos nii kaua kui võimalik.,likert,Overall,All,pigem olen nõus,49,0.12468193384223919,393
44,Kavatsen elada ema ja/või isaga koos nii kaua kui võimalik.,likert,Overall,All,olen täiesti nõus,9,0.022900763358778626,393
44,Kavatsen elada ema ja/või isaga koos nii kaua kui võimalik.,likert,Overall,All,ei soovi avaldada,2,0.005089058524173028,393
45,Tahan tulevikus pigem üksinda elada.,likert,Overall,All,pole üldse nõus,47,0.11959287531806616,393
45,Tahan tulevikus pigem üksinda elada.,likert,Overall,All,pigem ei ole nõus,88,0.22391857506361323,393
45,Tahan tulevikus pigem üksinda elada.,likert,Overall,All,ei oska öelda,72,0.183206106870229,393
45,Tahan tulevikus pigem üksinda elada.,likert,Overall,All,pigem olen nõus,118,0.30025445292620867,393
45,Tahan tulevikus pigem üksinda elada.,likert,Overall,All,olen täiesti nõus,68,0.17302798982188294,393
46,Elaksin tulevikus meelsasti koos sõpradega.,likert,Overall,All,pole üldse nõus,39,0.09923664122137404,393
46,Elaksin tulevikus meelsasti koos sõpradega.,likert,Overall,All,pigem ei ole nõus,83,0.21119592875318066,393
46,Elaksin tulevikus meelsasti koos sõpradega.,likert,Overall,All,ei oska öelda,64,0.1628498727735369,393
46,Elaksin tulevikus meelsasti koos sõpradega.,likert,Overall,All,pigem olen nõus,145,0.36895674300254455,393
46,Elaksin tulevikus meelsasti koos sõpradega.,likert,Overall,All,olen täiesti nõus,61,0.15521628498727735,393
46,Elaksin tulevikus meelsasti koos sõpradega.,likert,Overall,All,ei soovi avaldada,1,0.002544529262086514,393
47,Mul peaks olema tulevikus isiklik sõiduauto.,likert,Overall,All,pole üldse nõus,14,0.035623409669211195,393
47,Mul peaks olema tulevikus isiklik sõiduauto.,likert,Overall,All,pigem ei ole nõus,42,0.10687022900763359,393
47,Mul peaks olema tulevikus isiklik sõiduauto.,likert,Overall,All,ei oska öelda,25,0.06361323155216285,393
47,Mul peaks olema tulevikus isiklik sõiduauto.,likert,Overall,All,pigem olen nõus,106,0.2697201017811705,393
47,Mul peaks olema tulevikus isiklik sõiduauto.,likert,Overall,All,olen täiesti nõus,205,0.5216284987277354,393
47,Mul peaks olema tulevikus isiklik sõiduauto.,likert,Overall,All,ei soovi avaldada,1,0.002544529262086514,393
48,Näen end tulevikus elamas väljaspool Eesti suuremaid linnasid.,likert,Overall,All,pole üldse nõus,40,0.10178117048346055,393
48,Näen end tulevikus elamas väljaspool Eesti suuremaid linnasid.,likert,Overall,All,pigem ei ole nõus,81,0.20610687022900764,393
48,Näen end tulevikus elamas väljaspool Eesti suuremaid linnasid.,likert,Overall,All,ei oska öelda,104,0.26463104325699743,393
48,Näen end tulevikus elamas väljaspool Eesti suuremaid linnasid.,likert,Overall,All,pigem olen nõus,112,0.28498727735368956,393
48,Näen end tulevikus elamas väljaspool Eesti suuremaid linnasid.,likert,Overall,All,olen täiesti nõus,56,0.14249363867684478,393
49,Näen end tulevikus elamas maapiirkonnas.,likert,Overall,All,pole üldse nõus,60,0.15267175572519084,393
49,Näen end tulevikus elamas maapiirkonnas.,likert,Overall,All,pigem ei ole nõus,80,0.2035623409669211,393
49,Näen end tulevikus elamas maapiirkonnas.,likert,Overall,All,ei oska öelda,91,0.23155216284987276,393
49,Näen end tulevikus elamas maapiirkonnas.,likert,Overall,All,pigem olen nõus,103,0.26208651399491095,393
49,Näen end tulevikus elamas maapiirkonnas.,likert,Overall,All,olen täiesti nõus,58,0.1475826972010178,393
49,Näen end tulevikus elamas maapiirkonnas.,likert,Overall,All,ei soovi avaldada,1,0.002544529262086514,393
50,Näen end tulevikus elamas välismaal.,likert,Overall,All,pole üldse nõus,32,0.08142493638676845,393
50,Näen end tulevikus elamas välismaal.,likert,Overall,All,pigem ei ole nõus,64,0.1628498727735369,393
50,Näen end tulevikus elamas välismaal.,likert,Overall,All,ei oska öelda,114,0.2900763358778626,393
50,Näen end tulevikus elamas välismaal.,likert,Overall,All,pigem olen nõus,125,0.31806615776081426,393
50,Näen end tulevikus elamas välismaal.,likert,Overall,All,olen täiesti nõus,58,0.1475826972010178,393
51,"Minu jaoks on kõige olulisem selline koolide edetabel, mis näitab, kui õnnelikud on sealsed õpilased.",likert,Overall,All,pole üldse nõus,32,0.08142493638676845,393
51,"Minu jaoks on kõige olulisem selline koolide edetabel, mis näitab, kui õnnelikud on sealsed õpilased.",likert,Overall,All,pigem ei ole nõus,74,0.18829516539440203,393
51,"Minu jaoks on kõige olulisem selline koolide edetabel, mis näitab, kui õnnelikud on sealsed õpilased.",likert,Overall,All,ei oska öelda,70,0.178117048346056,393
51,"Minu jaoks on kõige olulisem selline koolide edetabel, mis näitab, kui õnnelikud on sealsed õpilased.",likert,Overall,All,pigem olen nõus,135,0.3435114503816794,393
51,"Minu jaoks on kõige olulisem selline koolide edetabel, mis näitab, kui õnnelikud on sealsed õpilased.",likert,Overall,All,olen täiesti nõus,81,0.20610687022900764,393
51,"Minu jaoks on kõige olulisem selline koolide edetabel, mis näitab, kui õnnelikud on sealsed õpilased.",likert,Overall,All,ei soovi avaldada,1,0.002544529262086514,393
52,Kutsekool on edasiõppimiseks sama hea valik kui kõrgkool.,likert,Overall,All,pole üldse nõus,27,0.06870229007633588,393
52,Kutsekool on edasiõppimiseks sama hea valik kui kõrgkool.,likert,Overall,All,pigem ei ole nõus,68,0.17302798982188294,393
52,Kutsekool on edasiõppimiseks sama hea valik kui kõrgkool.,likert,Overall,All,ei oska öelda,57,0.1450381679389313,393
52,Kutsekool on edasiõppimiseks sama hea valik kui kõrgkool.,likert,Overall,All,pigem olen nõus,134,0.34096692111959287,393
52,Kutsekool on edasiõppimiseks sama hea valik kui kõrgkool.,likert,Overall,All,olen täiesti nõus,106,0.2697201017811705,393
52,Kutsekool on edasiõppimiseks sama hea valik kui kõrgkool.,likert,Overall,All,ei soovi avaldada,1,0.002544529262086514,393
53,Minu kooli õpetajad on targad ja inspireerivad.,likert,Overall,All,pole üldse nõus,8,0.020356234096692113,393
53,Minu kooli õpetajad on targad ja inspireerivad.,likert,Overall,All,pigem ei ole nõus,31,0.07888040712468193,393
53,Minu kooli õpetajad on targad ja inspireerivad.,likert,Overall,All,ei oska öelda,39,0.09923664122137404,393
53,Minu kooli õpetajad on targad ja inspireerivad.,likert,Overall,All,pigem olen nõus,175,0.44529262086513993,393
53,Minu kooli õpetajad on targad ja inspireerivad.,likert,Overall,All,olen täiesti nõus,137,0.3486005089058524,393
53,Minu kooli õpetajad on targad ja inspireerivad.,likert,Overall,All,ei soovi avaldada,3,0.007633587786259542,393
54,Kujutan end ette üheksast viieni kontoris töötamas.,likert,Overall,All,pole üldse nõus,141,0.35877862595419846,393
54,Kujutan end ette üheksast viieni kontoris töötamas.,likert,Overall,All,pigem ei ole nõus,121,0.30788804071246817,393
54,Kujutan end ette üheksast viieni kontoris töötamas.,likert,Overall,All,ei oska öelda,71,0.1806615776081425,393
54,Kujutan end ette üheksast viieni kontoris töötamas.,likert,Overall,All,pigem olen nõus,47,0.11959287531806616,393
54,Kujutan end ette üheksast viieni kontoris töötamas.,likert,Overall,All,olen täiesti nõus,13,0.03307888040712468,393
55,"Kujutan end ette tegemas üheksast viieni oskustööd (nt juuksur, ehitaja, elektrik).",likert,Overall,All,pole üldse nõus,98,0.24936386768447838,393
55,"Kujutan end ette tegemas üheksast viieni oskustööd (nt juuksur, ehitaja, elektrik).",likert,Overall,All,pigem ei ole nõus,119,0.30279898218829515,393
55,"Kujutan end ette tegemas üheksast viieni oskustööd (nt juuksur, ehitaja, elektrik).",likert,Overall,All,ei oska öelda,74,0.18829516539440203,393
55,"Kujutan end ette tegemas üheksast viieni oskustööd (nt juuksur, ehitaja, elektrik).",likert,Overall,All,pigem olen nõus,85,0.21628498727735368,393
55,"Kujutan end ette tegemas üheksast viieni oskustööd (nt juuksur, ehitaja, elektrik).",likert,Overall,All,olen täiesti nõus,16,0.04071246819338423,393
55,"Kujutan end ette tegemas üheksast viieni oskustööd (nt juuksur, ehitaja, elektrik).",likert,Overall,All,ei soovi avaldada,1,0.002544529262086514,393
56,Kodukontor ja paindlik tööaeg on elementaarne.,likert,Overall,All,pole üldse nõus,7,0.017811704834605598,393
56,Kodukontor ja paindlik tööaeg on elementaarne.,likert,Overall,All,pigem ei ole nõus,43,0.10941475826972011,393
56,Kodukontor ja paindlik tööaeg on elementaarne.,likert,Overall,All,ei oska öelda,42,0.10687022900763359,393
56,Kodukontor ja paindlik tööaeg on elementaarne.,likert,Overall,All,pigem olen nõus,180,0.4580152671755725,393
56,Kodukontor ja paindlik tööaeg on elementaarne.,likert,Overall,All,olen täiesti nõus,121,0.30788804071246817,393
57,Valin töö pigem palga kui kutsumuse järgi.,likert,Overall,All,pole üldse nõus,64,0.1628498727735369,393
57,Valin töö pigem palga kui kutsumuse järgi.,likert,Overall,All,pigem ei ole nõus,139,0.35368956743002544,393
57,Valin töö pigem palga kui kutsumuse järgi.,likert,Overall,All,ei oska öelda,68,0.17302798982188294,393
57,Valin töö pigem palga kui kutsumuse järgi.,likert,Overall,All,pigem olen nõus,98,0.24936386768447838,393
57,Valin töö pigem palga kui kutsumuse järgi.,likert,Overall,All,olen täiesti nõus,24,0.061068702290076333,393
58,Mis on sinu arvates normaalne netopalk (laekub kontole pärast maksude mahaarvestamist)  äraelamiseks?,single_choice,Overall,All,Alates 1000,3,0.007633587786259542,393
58,Mis on sinu arvates normaalne netopalk (laekub kontole pärast maksude mahaarvestamist)  äraelamiseks?,single_choice,Overall,All,Alates 1500,85,0.21628498727735368,393
58,Mis on sinu arvates normaalne netopalk (laekub kontole pärast maksude mahaarvestamist)  äraelamiseks?,single_choice,Overall,All,Alates 2000,158,0.4020356234096692,393
58,Mis on sinu arvates normaalne netopalk (laekub kontole pärast maksude mahaarvestamist)  äraelamiseks?,single_choice,Overall,All,Alates 2500,99,0.25190839694656486,393
58,Mis on sinu arvates normaalne netopalk (laekub kontole pärast maksude mahaarvestamist)  äraelamiseks?,single_choice,Overall,All,Alates 3000,34,0.08651399491094147,393
58,Mis on sinu arvates normaalne netopalk (laekub kontole pärast maksude mahaarvestamist)  äraelamiseks?,single_choice,Overall,All,Alates 3500,14,0.035623409669211195,393
59,Alkohol on sama ohtlik kui enamik narkootikume.,likert,Overall,All,pole üldse nõus,28,0.07124681933842239,393
59,Alkohol on sama ohtlik kui enamik narkootikume.,likert,Overall,All,pigem ei ole nõus,104,0.26463104325699743,393
59,Alkohol on sama ohtlik kui enamik narkootikume.,likert,Overall,All,ei oska öelda,40,0.10178117048346055,393
59,Alkohol on sama ohtlik kui enamik narkootikume.,likert,Overall,All,pigem olen nõus,117,0.29770992366412213,393
59,Alkohol on sama ohtlik kui enamik narkootikume.,likert,Overall,All,olen täiesti nõus,104,0.26463104325699743,393
60,Narkootikumide tarvitamine on noorte seas tavaline.,likert,Overall,All,pole üldse nõus,21,0.05343511450381679,393
60,Narkootikumide tarvitamine on noorte seas tavaline.,likert,Overall,All,pigem ei ole nõus,105,0.26717557251908397,393
60,Narkootikumide tarvitamine on noorte seas tavaline.,likert,Overall,All,ei oska öelda,88,0.22391857506361323,393
60,Narkootikumide tarvitamine on noorte seas tavaline.,likert,Overall,All,pigem olen nõus,142,0.361323155216285,393
60,Narkootikumide tarvitamine on noorte seas tavaline.,likert,Overall,All,olen täiesti nõus,35,0.089058524173028,393
60,Narkootikumide tarvitamine on noorte seas tavaline.,likert,Overall,All,ei soovi avaldada,2,0.005089058524173028,393
61,Alkoholi joomine on noorte seas tavaline.,likert,Overall,All,pole üldse nõus,4,0.010178117048346057,393
61,Alkoholi joomine on noorte seas tavaline.,likert,Overall,All,pigem ei ole nõus,6,0.015267175572519083,393
61,Alkoholi joomine on noorte seas tavaline.,likert,Overall,All,ei oska öelda,8,0.020356234096692113,393
61,Alkoholi joomine on noorte seas tavaline.,likert,Overall,All,pigem olen nõus,142,0.361323155216285,393
61,Alkoholi joomine on noorte seas tavaline.,likert,Overall,All,olen täiesti nõus,232,0.5903307888040712,393
61,Alkoholi joomine on noorte seas tavaline.,likert,Overall,All,ei soovi avaldada,1,0.002544529262086514,393
62,Olen tundnud puudust vaimse tervise abist.,likert,Overall,All,pole üldse nõus,67,0.17048346055979643,393
62,Olen tundnud puudust vaimse tervise abist.,likert,Overall,All,pigem ei ole nõus,105,0.26717557251908397,393
62,Olen tundnud puudust vaimse tervise abist.,likert,Overall,All,ei oska öelda,48,0.12213740458015267,393
62,Olen tundnud puudust vaimse tervise abist.,likert,Overall,All,pigem olen nõus,107,0.272264631043257,393
62,Olen tundnud puudust vaimse tervise abist.,likert,Overall,All,olen täiesti nõus,64,0.1628498727735369,393
62,Olen tundnud puudust vaimse tervise abist.,likert,Overall,All,ei soovi avaldada,2,0.005089058524173028,393
63,"Pean oluliseks, et kõik inimesed vaktsineeriksid ennast, et vanad haigused ei tuleks tagasi.",likert,Overall,All,pole üldse nõus,16,0.04071246819338423,393
63,"Pean oluliseks, et kõik inimesed vaktsineeriksid ennast, et vanad haigused ei tuleks tagasi.",likert,Overall,All,pigem ei ole nõus,18,0.04580152671755725,393
63,"Pean oluliseks, et kõik inimesed vaktsineeriksid ennast, et vanad haigused ei tuleks tagasi.",likert,Overall,All,ei oska öelda,56,0.14249363867684478,393
63,"Pean oluliseks, et kõik inimesed vaktsineeriksid ennast, et vanad haigused ei tuleks tagasi.",likert,Overall,All,pigem olen nõus,110,0.27989821882951654,393
63,"Pean oluliseks, et kõik inimesed vaktsineeriksid ennast, et vanad haigused ei tuleks tagasi.",likert,Overall,All,olen täiesti nõus,188,0.47837150127226463,393
63,"Pean oluliseks, et kõik inimesed vaktsineeriksid ennast, et vanad haigused ei tuleks tagasi.",likert,Overall,All,ei soovi avaldada,5,0.01272264631043257,393
64,Noortel on keeruline paarisuhteid luua.,likert,Overall,All,pole üldse nõus,13,0.03307888040712468,393
64,Noortel on keeruline paarisuhteid luua.,likert,Overall,All,pigem ei ole nõus,105,0.26717557251908397,393
64,Noortel on keeruline paarisuhteid luua.,likert,Overall,All,ei oska öelda,83,0.21119592875318066,393
64,Noortel on keeruline paarisuhteid luua.,likert,Overall,All,pigem olen nõus,136,0.3460559796437659,393
64,Noortel on keeruline paarisuhteid luua.,likert,Overall,All,olen täiesti nõus,56,0.14249363867684478,393
65,Üheöösuhted on noorte seas tavalised.,likert,Overall,All,pole üldse nõus,23,0.058524173027989825,393
65,Üheöösuhted on noorte seas tavalised.,likert,Overall,All,pigem ei ole nõus,85,0.21628498727735368,393
65,Üheöösuhted on noorte seas tavalised.,likert,Overall,All,ei oska öelda,153,0.3893129770992366,393
65,Üheöösuhted on noorte seas tavalised.,likert,Overall,All,pigem olen nõus,101,0.25699745547073793,393
65,Üheöösuhted on noorte seas tavalised.,likert,Overall,All,olen täiesti nõus,31,0.07888040712468193,393
66,Enamik noori leiab partneri mõnest kohtinguäpist.,likert,Overall,All,pole üldse nõus,34,0.08651399491094147,393
66,Enamik noori leiab partneri mõnest kohtinguäpist.,likert,Overall,All,pigem ei ole nõus,115,0.2926208651399491,393
66,Enamik noori leiab partneri mõnest kohtinguäpist.,likert,Overall,All,ei oska öelda,159,0.40458015267175573,393
66,Enamik noori leiab partneri mõnest kohtinguäpist.,likert,Overall,All,pigem olen nõus,65,0.16539440203562342,393
66,Enamik noori leiab partneri mõnest kohtinguäpist.,likert,Overall,All,olen täiesti nõus,20,0.05089058524173028,393
67,Mind on seksuaalselt ahistatud täisealise poolt.,likert,Overall,All,pole üldse nõus,258,0.6564885496183206,393
67,Mind on seksuaalselt ahistatud täisealise poolt.,likert,Overall,All,pigem ei ole nõus,39,0.09923664122137404,393
67,Mind on seksuaalselt ahistatud täisealise poolt.,likert,Overall,All,ei oska öelda,20,0.05089058524173028,393
67,Mind on seksuaalselt ahistatud täisealise poolt.,likert,Overall,All,pigem olen nõus,37,0.09414758269720101,393
67,Mind on seksuaalselt ahistatud täisealise poolt.,likert,Overall,All,olen täiesti nõus,27,0.06870229007633588,393
67,Mind on seksuaalselt ahistatud täisealise poolt.,likert,Overall,All,ei soovi avaldada,12,0.030534351145038167,393
